No.of threads, Time
1362, 519828992.000000
1363, 532642497.000000
1364, 493826025.000000
1365, 498519070.000000
1366, 491616742.000000
1367, 511545133.000000
1368, 488920063.000000
1369, 538300760.000000
1370, 516138059.000000
1371, 532947091.000000
1372, 532124320.000000
1373, 506369053.000000
1374, 517961959.000000
1375, 523059458.000000
1376, 504256378.000000
1377, 529857356.000000
1378, 495091876.000000
1379, 494002880.000000
1380, 519321426.000000
1381, 551322923.000000
1382, 498777505.000000
1383, 513230641.000000
1384, 505362290.000000
1385, 533283037.000000
1386, 512823470.000000
1387, 504547286.000000
1388, 494214232.000000
1389, 526627868.000000
1390, 490564404.000000
1391, 514566543.000000
1392, 518731126.000000
1393, 526993585.000000
1394, 509319710.000000
1395, 565572580.000000
1396, 528658270.000000
1397, 511854507.000000
1398, 493125441.000000
1399, 521007942.000000
1400, 524477271.000000
1401, 576406508.000000
1402, 523754283.000000
1403, 504769715.000000
1404, 527143623.000000
1405, 476317172.000000
1406, 516787310.000000
1407, 511845425.000000
1408, 509551237.000000
1409, 506214623.000000
1410, 545293918.000000
1411, 511775620.000000
1412, 526283697.000000
1413, 506589227.000000
1414, 502226520.000000
1415, 497041444.000000
1416, 514006150.000000
1417, 553988182.000000
1418, 589221927.000000
1419, 556120512.000000
1420, 523222382.000000
1421, 516859490.000000
1422, 515669331.000000
1423, 523811456.000000
1424, 490497864.000000
1425, 505907645.000000
1426, 579013756.000000
1427, 537496136.000000
1428, 524907645.000000
1429, 501840406.000000
1430, 543816903.000000
1431, 559068093.000000
1432, 528523772.000000
1433, 546553793.000000
1434, 519573884.000000
1435, 604811695.000000
1436, 504279882.000000
1437, 499546200.000000
1438, 534845116.000000
1439, 493815730.000000
1440, 582275365.000000
1441, 514473091.000000
1442, 542755090.000000
1443, 557537628.000000
1444, 521082109.000000
1445, 557487826.000000
1446, 515580826.000000
1447, 530238731.000000
1448, 525132237.000000
1449, 507545566.000000
1450, 526974104.000000
1451, 499460433.000000
1452, 545791361.000000
1453, 560307624.000000
1454, 551341943.000000
1455, 507206430.000000
1456, 501905282.000000
1457, 529703729.000000
1458, 519662929.000000
1459, 522907231.000000
1460, 567330196.000000
1461, 549155283.000000
1462, 535010318.000000
1463, 581876423.000000
1464, 530693470.000000
1465, 511909005.000000
1466, 501045909.000000
1467, 535800120.000000
1468, 525645912.000000
1469, 528643677.000000
1470, 490011164.000000
1471, 512289173.000000
1472, 507492214.000000
1473, 528298355.000000
1474, 577544818.000000
1475, 561761135.000000
1476, 577614820.000000
1477, 543666724.000000
1478, 616591535.000000
1479, 722225175.000000
1480, 541997834.000000
1481, 545307390.000000
1482, 513369058.000000
1483, 540921011.000000
1484, 514701167.000000
1485, 500463665.000000
1486, 533296556.000000
1487, 507556341.000000
1488, 499533119.000000
1489, 505259978.000000
1490, 555949898.000000
1491, 544219750.000000
1492, 514522715.000000
1493, 514993684.000000
1494, 527916802.000000
1495, 512508059.000000
1496, 535146186.000000
1497, 539411976.000000
1498, 526525977.000000
1499, 526380778.000000
1500, 533100646.000000
1501, 564579340.000000
1502, 518517329.000000
1503, 498089615.000000
1504, 569110310.000000
1505, 565407315.000000
1506, 587603638.000000
1507, 588353314.000000
1508, 549347371.000000
1509, 503329694.000000
1510, 566056943.000000
1511, 528926909.000000
1512, 548380855.000000
1513, 526487820.000000
1514, 540105770.000000
1515, 527040419.000000
1516, 525740537.000000
1517, 538192551.000000
1518, 524053436.000000
1519, 494674065.000000
1520, 586262151.000000
1521, 529087600.000000
1522, 544454350.000000
1523, 515376963.000000
1524, 519613587.000000
1525, 573367431.000000
1526, 514618602.000000
1527, 527480001.000000
1528, 538204185.000000
1529, 563923999.000000
1530, 490804879.000000
1531, 552981130.000000
1532, 538474722.000000
1533, 529554334.000000
1534, 532986066.000000
1535, 534341418.000000
1536, 565647303.000000
1537, 528298304.000000
1538, 508543897.000000
1539, 510765700.000000
1540, 549472086.000000
1541, 562323874.000000
1542, 509439020.000000
1543, 550881897.000000
1544, 529418850.000000
1545, 523963105.000000
1546, 578542149.000000
1547, 507632474.000000
1548, 508079227.000000
1549, 547634327.000000
1550, 520001906.000000
1551, 499168745.000000
1552, 525496806.000000
1553, 523585648.000000
1554, 514944706.000000
1555, 520226463.000000
1556, 517838592.000000
1557, 535543545.000000
1558, 492031882.000000
1559, 533049856.000000
1560, 514237216.000000
1561, 517139117.000000
1562, 532277720.000000
1563, 549197560.000000
1564, 523961184.000000
1565, 528286671.000000
1566, 531540146.000000
1567, 515155676.000000
1568, 518472891.000000
1569, 507495808.000000
1570, 557536952.000000
1571, 502026125.000000
1572, 561706458.000000
1573, 591944321.000000
1574, 516185228.000000
1575, 527241075.000000
1576, 512355919.000000
1577, 538021853.000000
1578, 530371837.000000
1579, 559457606.000000
1580, 570991294.000000
1581, 509154222.000000
1582, 503892579.000000
1583, 528174251.000000
1584, 525461753.000000
1585, 531849020.000000
1586, 556723066.000000
1587, 526652791.000000
1588, 543574762.000000
1589, 483234702.000000
1590, 547553024.000000
1591, 520070067.000000
1592, 580878875.000000
1593, 556563203.000000
1594, 547665665.000000
1595, 536563168.000000
1596, 556332264.000000
1597, 542100724.000000
1598, 549213352.000000
1599, 530982189.000000
1600, 527888230.000000
1601, 550508148.000000
1602, 502152123.000000
1603, 517175006.000000
1604, 496222607.000000
1605, 565524269.000000
1606, 564625015.000000
1607, 511006997.000000
1608, 529493463.000000
1609, 547037997.000000
1610, 561630720.000000
1611, 523134608.000000
1612, 519538866.000000
1613, 509416342.000000
1614, 542640547.000000
1615, 513381626.000000
1616, 564919648.000000
1617, 521072801.000000
1618, 529488390.000000
1619, 549364221.000000
1620, 534563658.000000
1621, 569955983.000000
1622, 500181325.000000
1623, 575028341.000000
1624, 520139028.000000
1625, 506381021.000000
1626, 540058695.000000
1627, 545249363.000000
1628, 537139968.000000
1629, 489170948.000000
1630, 520758166.000000
1631, 501524069.000000
1632, 543952704.000000
1633, 546990755.000000
1634, 546630532.000000
1635, 543056942.000000
1636, 542159938.000000
1637, 551184431.000000
1638, 521670768.000000
1639, 525259592.000000
1640, 535638837.000000
1641, 564203887.000000
1642, 510642209.000000
1643, 545112690.000000
1644, 506387758.000000
1645, 507300621.000000
1646, 526973811.000000
1647, 540522764.000000
1648, 561834090.000000
1649, 572700552.000000
1650, 552325041.000000
1651, 509906443.000000
1652, 535022375.000000
1653, 541711001.000000
1654, 552004612.000000
1655, 549454912.000000
1656, 545034527.000000
1657, 531120693.000000
1658, 541991023.000000
1659, 499160848.000000
1660, 533127749.000000
1661, 561459359.000000
1662, 532527394.000000
1663, 511672654.000000
1664, 556937731.000000
1665, 568675184.000000
1666, 549684772.000000
1667, 567622431.000000
1668, 531044614.000000
1669, 523216168.000000
1670, 532776826.000000
1671, 553366609.000000
1672, 520522732.000000
1673, 555211029.000000
1674, 545779347.000000
1675, 537708428.000000
1676, 546758852.000000
1677, 531747501.000000
1678, 544607053.000000
1679, 586631974.000000
1680, 559270271.000000
1681, 570424112.000000
1682, 512834976.000000
1683, 536089810.000000
1684, 540928662.000000
1685, 548637631.000000
1686, 544984469.000000
1687, 514007579.000000
1688, 521059158.000000
1689, 534366182.000000
1690, 542511028.000000
1691, 536951667.000000
1692, 579182087.000000
1693, 543329352.000000
1694, 515541644.000000
1695, 532116454.000000
1696, 514506075.000000
1697, 519955596.000000
1698, 540127690.000000
1699, 565026693.000000
1700, 562701582.000000
1701, 511490624.000000
1702, 548596693.000000
1703, 556113625.000000
1704, 510535986.000000
1705, 563399574.000000
1706, 525258898.000000
1707, 558558344.000000
1708, 559167002.000000
1709, 517044309.000000
1710, 528275696.000000
1711, 564351762.000000
1712, 521259229.000000
1713, 569136610.000000
1714, 529423210.000000
1715, 574132622.000000
1716, 552054960.000000
1717, 524310790.000000
1718, 523693600.000000
1719, 531917442.000000
1720, 554258602.000000
1721, 545662096.000000
1722, 534304616.000000
1723, 571691428.000000
1724, 545460876.000000
1725, 548994245.000000
1726, 533531510.000000
1727, 520179527.000000
1728, 564919669.000000
1729, 531172405.000000
1730, 526297691.000000
1731, 545020746.000000
1732, 511237556.000000
1733, 540068116.000000
1734, 529995327.000000
1735, 553050806.000000
1736, 555052782.000000
1737, 551564897.000000
1738, 593273765.000000
1739, 609777785.000000
1740, 555132027.000000
1741, 540371779.000000
1742, 568851374.000000
1743, 549426071.000000
1744, 546277683.000000
1745, 538428273.000000
1746, 548086125.000000
1747, 554839189.000000
1748, 557231565.000000
1749, 561611004.000000
1750, 533292287.000000
1751, 554040070.000000
1752, 503211921.000000
1753, 523803292.000000
1754, 563323376.000000
1755, 555764460.000000
1756, 588550616.000000
1757, 554824981.000000
1758, 572739820.000000
1759, 518852178.000000
1760, 547375428.000000
1761, 557793372.000000
1762, 552294814.000000
1763, 539732143.000000
1764, 573173452.000000
1765, 553997581.000000
1766, 518063837.000000
1767, 523237869.000000
1768, 557400709.000000
1769, 551713438.000000
1770, 557735504.000000
1771, 524648347.000000
1772, 512735226.000000
1773, 552751024.000000
1774, 526090434.000000
1775, 543994940.000000
1776, 548144930.000000
1777, 548234788.000000
1778, 564853119.000000
1779, 567426699.000000
1780, 550009291.000000
1781, 517191302.000000
1782, 571765527.000000
1783, 554102618.000000
1784, 553338084.000000
1785, 540317569.000000
1786, 585473771.000000
1787, 520993010.000000
1788, 523592596.000000
1789, 395397449.000000
1790, 294952773.000000
1791, 289172196.000000
1792, 294242238.000000
1793, 296610560.000000
1794, 310601671.000000
1795, 391549046.000000
1796, 427604514.000000
1797, 474315786.000000
1798, 524732614.000000
1799, 525305546.000000
1800, 529279160.000000
1801, 549372852.000000
1802, 563067729.000000
1803, 524703077.000000
1804, 557961731.000000
1805, 532383280.000000
1806, 504185121.000000
1807, 554158829.000000
1808, 537878097.000000
1809, 531706029.000000
1810, 537682777.000000
1811, 553566372.000000
1812, 553836978.000000
1813, 540285590.000000
1814, 549005367.000000
1815, 586054398.000000
1816, 551257577.000000
1817, 530939517.000000
1818, 572278803.000000
1819, 528638346.000000
1820, 536790885.000000
1821, 530113437.000000
1822, 615070199.000000
1823, 550654805.000000
1824, 525937133.000000
1825, 568897884.000000
1826, 589207203.000000
1827, 553095032.000000
1828, 506622909.000000
1829, 619457402.000000
1830, 546322813.000000
1831, 542702150.000000
1832, 582574569.000000
1833, 508412702.000000
1834, 544626848.000000
1835, 570527493.000000
1836, 554521321.000000
1837, 597491772.000000
1838, 592749153.000000
1839, 535859316.000000
1840, 565173925.000000
1841, 528620242.000000
1842, 521460691.000000
1843, 553755842.000000
1844, 580198608.000000
1845, 555413225.000000
1846, 523129280.000000
1847, 545809521.000000
1848, 561986148.000000
1849, 536586117.000000
1850, 600148297.000000
1851, 532480055.000000
1852, 543322797.000000
1853, 594052317.000000
1854, 561247432.000000
1855, 560968299.000000
1856, 560534384.000000
1857, 540880397.000000
1858, 573555394.000000
1859, 512695729.000000
1860, 517504525.000000
1861, 540043262.000000
1862, 557636239.000000
1863, 548047260.000000
1864, 548635470.000000
1865, 556326290.000000
1866, 549243309.000000
1867, 543014851.000000
1868, 537377181.000000
1869, 560086998.000000
1870, 556973700.000000
1871, 525536102.000000
1872, 531816693.000000
1873, 585141052.000000
1874, 542513990.000000
1875, 570841806.000000
1876, 533425133.000000
1877, 582092059.000000
1878, 518614240.000000
1879, 533538688.000000
1880, 491315609.000000
1881, 340374462.000000
1882, 301318228.000000
1883, 289604129.000000
1884, 300070066.000000
1885, 295877358.000000
1886, 290493843.000000
1887, 295379037.000000
1888, 289020571.000000
1889, 289655154.000000
1890, 304777988.000000
1891, 312598539.000000
1892, 392085947.000000
1893, 419872928.000000
1894, 487551937.000000
1895, 516491403.000000
1896, 544548092.000000
1897, 554843358.000000
1898, 516547796.000000
1899, 532571763.000000
1900, 531524960.000000
1901, 568785296.000000
1902, 556910419.000000
1903, 546518968.000000
1904, 550190700.000000
1905, 565442926.000000
1906, 525806112.000000
1907, 533688384.000000
1908, 540026094.000000
1909, 533010819.000000
1910, 541475624.000000
1911, 511041718.000000
1912, 530829860.000000
1913, 544941731.000000
1914, 543946268.000000
1915, 535971079.000000
1916, 561013179.000000
1917, 582435008.000000
1918, 542502999.000000
1919, 554913801.000000
1920, 518166350.000000
1921, 555871485.000000
1922, 532436939.000000
1923, 562269210.000000
1924, 577326180.000000
1925, 563407396.000000
1926, 523449736.000000
1927, 538489192.000000
1928, 573080054.000000
1929, 545128191.000000
1930, 524378782.000000
1931, 510218313.000000
1932, 537196706.000000
1933, 554843225.000000
1934, 522304446.000000
1935, 525536948.000000
1936, 536532246.000000
1937, 534609651.000000
1938, 510906139.000000
1939, 559633593.000000
1940, 544128236.000000
1941, 559856303.000000
1942, 572834222.000000
1943, 587726492.000000
1944, 627139031.000000
1945, 570625477.000000
1946, 539152513.000000
1947, 577785044.000000
1948, 544002921.000000
1949, 534053708.000000
1950, 554747450.000000
1951, 532384892.000000
1952, 557736503.000000
1953, 573666969.000000
1954, 549451005.000000
1955, 540131703.000000
1956, 549583267.000000
1957, 546300073.000000
1958, 531675689.000000
1959, 521868708.000000
1960, 555118423.000000
1961, 568186067.000000
1962, 549057424.000000
1963, 548577752.000000
1964, 526021257.000000
1965, 586053568.000000
1966, 525597038.000000
1967, 593941481.000000
1968, 515115681.000000
1969, 547503659.000000
1970, 538912726.000000
1971, 587032021.000000
1972, 533653262.000000
1973, 511641361.000000
1974, 532012371.000000
1975, 574341591.000000
1976, 556773006.000000
1977, 527783099.000000
1978, 549816070.000000
1979, 537904715.000000
1980, 532721532.000000
1981, 565641322.000000
1982, 529139673.000000
1983, 537833095.000000
1984, 561684343.000000
1985, 572516641.000000
1986, 536421428.000000
1987, 532797601.000000
1988, 563734219.000000
1989, 552407155.000000
1990, 547661313.000000
1991, 558454433.000000
1992, 559085488.000000
1993, 544945917.000000
1994, 554139898.000000
1995, 552573899.000000
1996, 563266481.000000
1997, 491462698.000000
1998, 387830365.000000
1999, 301062589.000000
2000, 284587329.000000
2001, 292952736.000000
2002, 295971656.000000
2003, 317527648.000000
2004, 388310930.000000
2005, 428326113.000000
2006, 498492069.000000
2007, 526032889.000000
2008, 554928430.000000
2009, 560225360.000000
2010, 536864770.000000
2011, 548182750.000000
2012, 554833800.000000
2013, 590036455.000000
2014, 568363113.000000
2015, 525715310.000000
2016, 536028500.000000
2017, 549844061.000000
2018, 521740978.000000
2019, 560574730.000000
2020, 528366703.000000
2021, 534778476.000000
2022, 539739819.000000
2023, 543240768.000000
2024, 528576565.000000
2025, 530471054.000000
2026, 526432272.000000
2027, 561264027.000000
2028, 529077423.000000
2029, 529022763.000000
2030, 526394566.000000
2031, 559338083.000000
2032, 560279163.000000
2033, 559985940.000000
2034, 553772663.000000
2035, 564458039.000000
2036, 525143114.000000
2037, 516658895.000000
2038, 576533160.000000
2039, 517673246.000000
2040, 551821105.000000
2041, 531708988.000000
2042, 531573062.000000
2043, 560091069.000000
2044, 593871057.000000
2045, 570935437.000000
2046, 578237470.000000
2047, 524912837.000000
2048, 546417359.000000
2049, 543247951.000000
2050, 559644329.000000
2051, 566380111.000000
2052, 530099951.000000
2053, 604849781.000000
2054, 558298135.000000
2055, 570819748.000000
2056, 545805584.000000
2057, 561883198.000000
2058, 569359506.000000
2059, 544027265.000000
2060, 544875190.000000
2061, 539934885.000000
2062, 522785104.000000
2063, 556523879.000000
2064, 557659334.000000
2065, 565307186.000000
2066, 586497171.000000
2067, 537713130.000000
2068, 533905655.000000
2069, 544324356.000000
2070, 528232889.000000
2071, 562895830.000000
2072, 545118883.000000
2073, 535546136.000000
2074, 490975056.000000
2075, 341693753.000000
2076, 292566914.000000
2077, 303001656.000000
2078, 304152022.000000
2079, 383445628.000000
2080, 436674865.000000
2081, 452016379.000000
2082, 541716322.000000
2083, 533714940.000000
2084, 543034680.000000
2085, 629304107.000000
2086, 582650499.000000
2087, 525604311.000000
2088, 569180608.000000
2089, 545122037.000000
2090, 575133607.000000
2091, 585122221.000000
2092, 519051200.000000
2093, 601648776.000000
2094, 545628391.000000
2095, 521778338.000000
2096, 578890881.000000
2097, 582565345.000000
2098, 567750222.000000
2099, 555008637.000000
2100, 562790390.000000
2101, 516619226.000000
2102, 612776226.000000
2103, 565943821.000000
2104, 565200141.000000
2105, 570890082.000000
2106, 563165453.000000
2107, 543762620.000000
2108, 540456327.000000
2109, 533725230.000000
2110, 560996256.000000
2111, 517998960.000000
2112, 528556742.000000
2113, 538746940.000000
2114, 578088524.000000
2115, 579642859.000000
2116, 502098293.000000
2117, 377528158.000000
2118, 303744985.000000
2119, 337891142.000000
2120, 414792108.000000
2121, 437996827.000000
2122, 503016920.000000
2123, 529818725.000000
2124, 528866407.000000
2125, 544842060.000000
2126, 542839861.000000
2127, 541242402.000000
2128, 531305384.000000
2129, 567647780.000000
2130, 544580695.000000
2131, 592351500.000000
2132, 536657971.000000
2133, 543411831.000000
2134, 555582144.000000
2135, 566367282.000000
2136, 530221816.000000
2137, 575542957.000000
2138, 524268234.000000
2139, 564125398.000000
2140, 562901379.000000
2141, 535989176.000000
2142, 536982731.000000
2143, 546588481.000000
2144, 575309204.000000
2145, 554464373.000000
2146, 437317516.000000
2147, 326400091.000000
2148, 319939538.000000
2149, 296416127.000000
2150, 313590669.000000
2151, 304823008.000000
2152, 305673417.000000
2153, 297055691.000000
2154, 306920481.000000
2155, 296106038.000000
2156, 305557273.000000
2157, 317004319.000000
2158, 304096561.000000
2159, 303889931.000000
2160, 303372976.000000
2161, 311367466.000000
2162, 353681010.000000
2163, 423328008.000000
2164, 442579917.000000
2165, 506911641.000000
2166, 564538449.000000
2167, 571075600.000000
2168, 545332060.000000
2169, 534710393.000000
2170, 557724851.000000
2171, 561964470.000000
2172, 532038202.000000
2173, 564789421.000000
2174, 570515512.000000
2175, 540358485.000000
2176, 551076727.000000
2177, 531188525.000000
2178, 617318754.000000
2179, 567180527.000000
2180, 561635847.000000
2181, 563814700.000000
2182, 571749928.000000
2183, 546808969.000000
2184, 545020559.000000
2185, 568297188.000000
2186, 584024244.000000
2187, 590351338.000000
2188, 547195862.000000
2189, 562167320.000000
2190, 642258512.000000
2191, 520043532.000000
2192, 623126531.000000
2193, 593141335.000000
2194, 569571966.000000
2195, 563944177.000000
2196, 568528315.000000
2197, 540577514.000000
2198, 567287751.000000
2199, 545422480.000000
2200, 557175729.000000
2201, 559509279.000000
2202, 574794959.000000
2203, 561167955.000000
2204, 553628061.000000
2205, 547772218.000000
2206, 548473580.000000
2207, 547634744.000000
2208, 600616890.000000
2209, 594693562.000000
2210, 562896025.000000
2211, 565402088.000000
2212, 576267127.000000
2213, 541817801.000000
2214, 551885830.000000
2215, 541227315.000000
2216, 560580469.000000
2217, 573003249.000000
2218, 573601892.000000
2219, 582616273.000000
2220, 579341397.000000
2221, 571067239.000000
2222, 558265853.000000
2223, 534848307.000000
2224, 552143357.000000
2225, 557195497.000000
2226, 579644366.000000
2227, 603868192.000000
2228, 577598355.000000
2229, 518636254.000000
2230, 603306081.000000
2231, 535244367.000000
2232, 555043434.000000
2233, 574881075.000000
2234, 555988097.000000
2235, 549586896.000000
2236, 539420892.000000
2237, 574734072.000000
2238, 577697972.000000
2239, 561049714.000000
2240, 536310342.000000
2241, 545349646.000000
2242, 398991136.000000
2243, 302977430.000000
2244, 307231567.000000
2245, 300091795.000000
2246, 302600343.000000
2247, 308395814.000000
2248, 314876966.000000
2249, 300428719.000000
2250, 309314146.000000
2251, 304444946.000000
2252, 297187441.000000
2253, 310499056.000000
2254, 308231888.000000
2255, 319190048.000000
2256, 307626946.000000
2257, 315120788.000000
2258, 307541949.000000
2259, 297873648.000000
2260, 310829803.000000
2261, 315698762.000000
2262, 296867110.000000
2263, 326048496.000000
2264, 389371787.000000
2265, 445292223.000000
2266, 534590058.000000
2267, 552882857.000000
2268, 577169601.000000
2269, 544680892.000000
2270, 566434488.000000
2271, 558728284.000000
2272, 565057300.000000
2273, 598351866.000000
2274, 557614606.000000
2275, 538352540.000000
2276, 555054758.000000
2277, 587847815.000000
2278, 583711269.000000
2279, 577092923.000000
2280, 578173423.000000
2281, 555673296.000000
2282, 520095759.000000
2283, 527047335.000000
2284, 602243497.000000
2285, 567462944.000000
2286, 567509250.000000
2287, 559655494.000000
2288, 561805502.000000
2289, 538946599.000000
2290, 568343722.000000
2291, 570024925.000000
2292, 572909637.000000
2293, 552233425.000000
2294, 568928893.000000
2295, 596690266.000000
2296, 560312689.000000
2297, 553874460.000000
2298, 590868502.000000
2299, 560624400.000000
2300, 584000845.000000
2301, 572116868.000000
2302, 580015824.000000
2303, 570204817.000000
2304, 581417043.000000
2305, 528965072.000000
2306, 572719000.000000
2307, 577597756.000000
2308, 558092097.000000
2309, 592639967.000000
2310, 557015947.000000
2311, 583040727.000000
2312, 546614005.000000
2313, 579105473.000000
2314, 555919632.000000
2315, 553254784.000000
2316, 534499165.000000
2317, 551780380.000000
2318, 545741757.000000
2319, 585525320.000000
2320, 551818736.000000
2321, 559354771.000000
2322, 532203289.000000
2323, 619819809.000000
2324, 587625645.000000
2325, 560640477.000000
2326, 533830257.000000
2327, 569770308.000000
2328, 552229780.000000
2329, 559421835.000000
2330, 574269506.000000
2331, 566216050.000000
2332, 545373102.000000
2333, 545094739.000000
2334, 564384083.000000
2335, 567538046.000000
2336, 553963663.000000
2337, 583320187.000000
2338, 575561074.000000
2339, 567522985.000000
2340, 533419234.000000
2341, 563148270.000000
2342, 554830191.000000
2343, 574822729.000000
2344, 595974650.000000
2345, 547251919.000000
2346, 544456689.000000
2347, 538591408.000000
2348, 592393112.000000
2349, 536085100.000000
2350, 551756043.000000
2351, 576660025.000000
2352, 593438541.000000
2353, 557898875.000000
2354, 543987449.000000
2355, 602803679.000000
2356, 580875838.000000
2357, 568476092.000000
2358, 587920681.000000
2359, 551395520.000000
2360, 538450358.000000
2361, 540477072.000000
2362, 537763441.000000
2363, 556090544.000000
2364, 546698829.000000
2365, 541339260.000000
2366, 625542148.000000
2367, 437212844.000000
2368, 333206423.000000
2369, 324962169.000000
2370, 313460285.000000
2371, 337556662.000000
2372, 320835038.000000
2373, 306214417.000000
2374, 317821969.000000
2375, 316681894.000000
2376, 317748305.000000
2377, 341429486.000000
2378, 408213199.000000
2379, 454053287.000000
2380, 526259035.000000
2381, 559544651.000000
2382, 592322492.000000
2383, 581043667.000000
2384, 563201165.000000
2385, 578709648.000000
2386, 592278905.000000
2387, 588417874.000000
2388, 576329499.000000
2389, 605578047.000000
2390, 557325508.000000
2391, 567974379.000000
2392, 533907504.000000
2393, 562077484.000000
2394, 582932446.000000
2395, 592609363.000000
2396, 568182272.000000
2397, 562241489.000000
2398, 541540166.000000
2399, 559600860.000000
2400, 605791846.000000
2401, 604134938.000000
2402, 536612844.000000
2403, 526148257.000000
2404, 606062170.000000
2405, 567336688.000000
2406, 535126102.000000
2407, 542842624.000000
2408, 550519163.000000
2409, 572468711.000000
2410, 584095283.000000
2411, 568911720.000000
2412, 563888050.000000
2413, 571276968.000000
2414, 603940122.000000
2415, 586333765.000000
2416, 536734552.000000
2417, 579542228.000000
2418, 563143057.000000
2419, 571484712.000000
2420, 576759182.000000
2421, 542751421.000000
2422, 582065220.000000
2423, 573197527.000000
2424, 560329415.000000
2425, 522994940.000000
2426, 551906612.000000
2427, 574035831.000000
2428, 409621443.000000
2429, 323911534.000000
2430, 314349324.000000
2431, 308759297.000000
2432, 343878887.000000
2433, 416528293.000000
2434, 453048876.000000
2435, 500342367.000000
2436, 514317868.000000
2437, 535978141.000000
2438, 598718422.000000
2439, 534357059.000000
2440, 572041553.000000
2441, 542033575.000000
2442, 554450767.000000
2443, 553445738.000000
2444, 566897511.000000
2445, 536944268.000000
2446, 558744957.000000
2447, 577889588.000000
2448, 566661785.000000
2449, 576472554.000000
2450, 552319085.000000
2451, 561267127.000000
2452, 553854597.000000
2453, 550762898.000000
2454, 587086827.000000
2455, 543207975.000000
2456, 530270333.000000
2457, 542907125.000000
2458, 564860293.000000
2459, 591105344.000000
2460, 538130993.000000
2461, 546403619.000000
2462, 596718084.000000
2463, 546421873.000000
2464, 562502037.000000
2465, 577968998.000000
2466, 548532134.000000
2467, 567831869.000000
2468, 538586639.000000
2469, 578346708.000000
2470, 554627288.000000
2471, 531084515.000000
2472, 572841355.000000
2473, 537563325.000000
2474, 566719101.000000
2475, 540563760.000000
2476, 565929121.000000
2477, 538382911.000000
2478, 586811249.000000
2479, 564655164.000000
2480, 559953927.000000
2481, 560477296.000000
2482, 546505748.000000
2483, 565248353.000000
2484, 549703295.000000
2485, 571743262.000000
2486, 541751238.000000
2487, 553142648.000000
2488, 594706999.000000
2489, 536858889.000000
2490, 554588994.000000
2491, 537341842.000000
2492, 580645631.000000
2493, 569000337.000000
2494, 540145260.000000
2495, 592187983.000000
2496, 595704010.000000
2497, 508640324.000000
2498, 357976502.000000
2499, 307252193.000000
2500, 308705158.000000
2501, 313777340.000000
2502, 307435399.000000
2503, 305488428.000000
2504, 307404724.000000
2505, 315767790.000000
2506, 308201121.000000
2507, 307852654.000000
2508, 315796047.000000
2509, 329264704.000000
2510, 389278097.000000
2511, 431601738.000000
2512, 460298641.000000
2513, 501773943.000000
2514, 561747144.000000
2515, 520387307.000000
2516, 575177787.000000
2517, 548540187.000000
2518, 606331830.000000
2519, 545685403.000000
2520, 534163381.000000
2521, 543387844.000000
2522, 543751051.000000
2523, 593128802.000000
2524, 551969728.000000
2525, 568263629.000000
2526, 559102841.000000
2527, 567181553.000000
2528, 588028129.000000
2529, 550366872.000000
2530, 563564442.000000
2531, 582780655.000000
2532, 560437595.000000
2533, 568086150.000000
2534, 552368428.000000
2535, 545390694.000000
2536, 556882427.000000
2537, 531750810.000000
2538, 582333845.000000
2539, 545458247.000000
2540, 537673523.000000
2541, 621264925.000000
2542, 591397569.000000
2543, 567719321.000000
2544, 563515877.000000
2545, 608529505.000000
2546, 547554860.000000
2547, 580738323.000000
2548, 651539935.000000
2549, 554361064.000000
2550, 610869448.000000
2551, 574391317.000000
2552, 557464168.000000
2553, 573143978.000000
2554, 582294993.000000
2555, 566412620.000000
2556, 531471025.000000
2557, 552507733.000000
2558, 637210554.000000
2559, 427107419.000000
2560, 328236533.000000
2561, 313062706.000000
2562, 314546589.000000
2563, 315516797.000000
2564, 321063998.000000
2565, 317179713.000000
2566, 383161821.000000
2567, 462620029.000000
2568, 458043515.000000
2569, 514193219.000000
2570, 570724356.000000
2571, 557362216.000000
2572, 564332401.000000
2573, 562017153.000000
2574, 572388632.000000
2575, 586683294.000000
2576, 569278889.000000
2577, 582163715.000000
2578, 563237287.000000
2579, 558607219.000000
2580, 613274620.000000
2581, 576994984.000000
2582, 534153685.000000
2583, 547100964.000000
2584, 591724095.000000
2585, 590074217.000000
2586, 568970146.000000
2587, 561924960.000000
2588, 572798085.000000
2589, 574997630.000000
2590, 583022622.000000
2591, 590300604.000000
2592, 595907914.000000
2593, 582888209.000000
2594, 568929878.000000
2595, 549141910.000000
2596, 580842203.000000
2597, 562770736.000000
2598, 563566951.000000
2599, 539887404.000000
2600, 568751972.000000
2601, 568668510.000000
2602, 555729168.000000
2603, 573487280.000000
2604, 600695896.000000
2605, 592494432.000000
2606, 590085399.000000
2607, 572921327.000000
2608, 571126039.000000
2609, 568177249.000000
2610, 582941905.000000
2611, 574868595.000000
2612, 562876411.000000
2613, 557052850.000000
2614, 564434768.000000
2615, 559764695.000000
2616, 579886603.000000
2617, 530223644.000000
2618, 399842893.000000
2619, 322929602.000000
2620, 309642620.000000
2621, 305868671.000000
2622, 375347689.000000
2623, 406871088.000000
2624, 464376664.000000
2625, 491747729.000000
2626, 512525061.000000
2627, 540606542.000000
2628, 588061302.000000
2629, 580754013.000000
2630, 615380354.000000
2631, 573355585.000000
2632, 580768538.000000
