No.of threads, Time
1366, 26711020.000000
1367, 26203308.000000
1368, 23518551.000000
1369, 19905443.000000
1370, 30112866.000000
1371, 29009181.000000
1372, 26657592.000000
1373, 31316107.000000
1374, 28390211.000000
1375, 25864622.000000
1376, 27825648.000000
1377, 24819209.000000
1378, 17998051.000000
1379, 24400867.000000
1380, 28731442.000000
1381, 28655281.000000
1382, 28116647.000000
1383, 27324041.000000
1384, 28351759.000000
1385, 27302123.000000
1386, 25217023.000000
1387, 20085099.000000
1388, 19133684.000000
1389, 23195800.000000
1390, 27152067.000000
1391, 27616091.000000
1392, 24080907.000000
1393, 22184067.000000
1394, 19732529.000000
1395, 27991508.000000
1396, 30157121.000000
1397, 30394961.000000
1398, 28486343.000000
1399, 23725479.000000
1400, 19036150.000000
1401, 24859871.000000
1402, 29827778.000000
1403, 27196553.000000
1404, 28823249.000000
1405, 26546464.000000
1406, 21744756.000000
1407, 27749101.000000
1408, 29063975.000000
1409, 27002351.000000
1410, 28245163.000000
1411, 27967088.000000
1412, 27827597.000000
1413, 29453606.000000
1414, 28048553.000000
1415, 27755163.000000
1416, 30080725.000000
1417, 19402101.000000
1418, 21558441.000000
1419, 20755681.000000
1420, 20447293.000000
1421, 19132506.000000
1422, 21525702.000000
1423, 20213022.000000
1424, 20382597.000000
1425, 21341020.000000
1426, 21144099.000000
1427, 19983850.000000
1428, 21669296.000000
1429, 22235857.000000
1430, 21598182.000000
1431, 21081770.000000
1432, 20695064.000000
1433, 21154447.000000
1434, 22326800.000000
1435, 20907284.000000
1436, 29271331.000000
1437, 31011117.000000
1438, 27031966.000000
1439, 20886643.000000
1440, 23159419.000000
1441, 30431091.000000
1442, 29163855.000000
1443, 27576820.000000
1444, 29555609.000000
1445, 31164904.000000
1446, 25651716.000000
1447, 18780249.000000
1448, 20885756.000000
1449, 21448475.000000
1450, 20554075.000000
1451, 24166639.000000
1452, 20379437.000000
1453, 18970087.000000
1454, 19811993.000000
1455, 21955582.000000
1456, 19265785.000000
1457, 21021159.000000
1458, 21874965.000000
1459, 21592962.000000
1460, 20747146.000000
1461, 28370894.000000
1462, 28861546.000000
1463, 29617803.000000
1464, 28875836.000000
1465, 28960908.000000
1466, 25438103.000000
1467, 23622156.000000
1468, 29036977.000000
1469, 28313713.000000
1470, 29844938.000000
1471, 29357919.000000
1472, 28532419.000000
1473, 30644599.000000
1474, 28621390.000000
1475, 28401730.000000
1476, 29726344.000000
1477, 28246876.000000
1478, 30055564.000000
1479, 31243003.000000
1480, 31718523.000000
1481, 28856203.000000
1482, 29339964.000000
1483, 28330729.000000
1484, 29632185.000000
1485, 31097705.000000
1486, 28928557.000000
1487, 28931475.000000
1488, 30059886.000000
1489, 29963775.000000
1490, 29873136.000000
1491, 29262319.000000
1492, 23824289.000000
1493, 19043878.000000
1494, 20741592.000000
1495, 21917085.000000
1496, 22151739.000000
1497, 22730201.000000
1498, 22566032.000000
1499, 33403199.000000
1500, 30752887.000000
1501, 30077999.000000
1502, 24611566.000000
1503, 19855180.000000
1504, 21094771.000000
1505, 23816224.000000
1506, 23458820.000000
1507, 22725592.000000
1508, 31942609.000000
1509, 31962887.000000
1510, 29932265.000000
1511, 31585353.000000
1512, 30581617.000000
1513, 29316096.000000
1514, 30345545.000000
1515, 33042462.000000
1516, 29759434.000000
1517, 31445665.000000
1518, 29920704.000000
1519, 30561155.000000
1520, 29661728.000000
1521, 25577972.000000
1522, 29729255.000000
1523, 24727603.000000
1524, 27877600.000000
1525, 30133502.000000
1526, 28637157.000000
1527, 30173805.000000
1528, 30431314.000000
1529, 25273047.000000
1530, 27527643.000000
1531, 31166573.000000
1532, 31205249.000000
1533, 32650527.000000
1534, 30144652.000000
1535, 30008610.000000
1536, 30129673.000000
1537, 32000771.000000
1538, 30359874.000000
1539, 31110942.000000
1540, 30637956.000000
1541, 30403499.000000
1542, 29870538.000000
1543, 30570582.000000
1544, 31495201.000000
1545, 31071789.000000
1546, 30877998.000000
1547, 34788379.000000
1548, 31122380.000000
1549, 29921646.000000
1550, 29466389.000000
1551, 20973997.000000
1552, 20794047.000000
1553, 21624259.000000
1554, 22055333.000000
1555, 24461981.000000
1556, 20933697.000000
1557, 21909069.000000
1558, 22522687.000000
1559, 22245106.000000
1560, 23769594.000000
1561, 22150001.000000
1562, 22024045.000000
1563, 23319660.000000
1564, 22451995.000000
1565, 24339396.000000
1566, 21772840.000000
1567, 21060009.000000
1568, 23210786.000000
1569, 22137565.000000
1570, 23842891.000000
1571, 22027400.000000
1572, 21917399.000000
1573, 23717252.000000
1574, 23324897.000000
1575, 22825394.000000
1576, 24974512.000000
1577, 20620037.000000
1578, 21776663.000000
1579, 21794020.000000
1580, 23935554.000000
1581, 22888517.000000
1582, 21374216.000000
1583, 23194208.000000
1584, 22993851.000000
1585, 22986167.000000
1586, 23589432.000000
1587, 20862571.000000
1588, 21623739.000000
1589, 22629102.000000
1590, 22231709.000000
1591, 24805597.000000
1592, 23733294.000000
1593, 23807444.000000
1594, 24290909.000000
1595, 21153182.000000
1596, 23252222.000000
1597, 21238224.000000
1598, 23310214.000000
1599, 23618818.000000
1600, 32004796.000000
1601, 22649171.000000
1602, 22936286.000000
1603, 22484806.000000
1604, 23259909.000000
1605, 22546718.000000
1606, 21726645.000000
1607, 29382728.000000
1608, 32579804.000000
1609, 32748838.000000
1610, 28481548.000000
1611, 23823104.000000
1612, 23474464.000000
1613, 20985844.000000
1614, 21726702.000000
1615, 23198386.000000
1616, 22806853.000000
1617, 23050952.000000
1618, 22484527.000000
1619, 23280154.000000
1620, 24822395.000000
1621, 20953121.000000
1622, 23491019.000000
1623, 23834729.000000
1624, 22940659.000000
1625, 23052713.000000
1626, 23724955.000000
1627, 23632056.000000
1628, 23819185.000000
1629, 22937640.000000
1630, 22436300.000000
1631, 25185484.000000
1632, 27553932.000000
1633, 24173776.000000
1634, 23137952.000000
1635, 25365783.000000
1636, 21283878.000000
1637, 22501936.000000
1638, 22529420.000000
1639, 22994395.000000
1640, 23662084.000000
1641, 23282083.000000
1642, 24107163.000000
1643, 22608517.000000
1644, 23350655.000000
1645, 23478465.000000
1646, 23645581.000000
1647, 24798701.000000
1648, 28835807.000000
1649, 29018798.000000
1650, 23302294.000000
1651, 21930428.000000
1652, 24592713.000000
1653, 24481950.000000
1654, 23788050.000000
1655, 23621230.000000
1656, 34341357.000000
1657, 28183739.000000
1658, 25613975.000000
1659, 23862124.000000
1660, 23661659.000000
1661, 23038335.000000
1662, 25231779.000000
1663, 25028066.000000
1664, 25148228.000000
1665, 24900762.000000
1666, 22651141.000000
1667, 24235755.000000
1668, 23254489.000000
1669, 26540670.000000
1670, 23519079.000000
1671, 24603214.000000
1672, 25390637.000000
1673, 21555675.000000
1674, 25555532.000000
1675, 31459129.000000
1676, 34009402.000000
1677, 29761488.000000
1678, 24675834.000000
1679, 22859701.000000
1680, 25372339.000000
1681, 23717499.000000
1682, 22698673.000000
1683, 24976427.000000
1684, 23778607.000000
1685, 23418544.000000
1686, 24789827.000000
1687, 23051127.000000
1688, 25212720.000000
1689, 35715051.000000
1690, 33307008.000000
1691, 33938069.000000
1692, 33369994.000000
1693, 33802313.000000
1694, 33304762.000000
1695, 33427309.000000
1696, 34957942.000000
1697, 32883841.000000
1698, 33644680.000000
1699, 32263661.000000
1700, 33532149.000000
1701, 33935155.000000
1702, 32429253.000000
1703, 32621165.000000
1704, 34365419.000000
1705, 33420704.000000
1706, 33225288.000000
1707, 34376223.000000
1708, 33953828.000000
1709, 31471672.000000
1710, 37337928.000000
1711, 32289915.000000
1712, 33651611.000000
1713, 35562260.000000
1714, 33274510.000000
1715, 33527541.000000
1716, 33653382.000000
1717, 32761114.000000
1718, 33897979.000000
1719, 34704637.000000
1720, 35029855.000000
1721, 34358054.000000
1722, 34317872.000000
1723, 33381829.000000
1724, 34004837.000000
1725, 35841910.000000
1726, 33797276.000000
1727, 35142598.000000
1728, 33859492.000000
1729, 34336051.000000
1730, 34049765.000000
1731, 35277951.000000
1732, 33994530.000000
1733, 33173005.000000
1734, 35510239.000000
1735, 35017882.000000
1736, 34958886.000000
1737, 33411308.000000
1738, 29209335.000000
1739, 30107506.000000
1740, 34277887.000000
1741, 34249640.000000
1742, 33962878.000000
1743, 34504466.000000
1744, 35069180.000000
1745, 35119385.000000
1746, 35570378.000000
1747, 33406905.000000
1748, 34765661.000000
1749, 33610543.000000
1750, 33282402.000000
1751, 33038796.000000
1752, 33154339.000000
1753, 35907043.000000
1754, 35295394.000000
1755, 34820453.000000
1756, 34174574.000000
1757, 33440922.000000
1758, 34461171.000000
1759, 33993646.000000
1760, 34525209.000000
1761, 35494178.000000
1762, 36480438.000000
1763, 35179949.000000
1764, 34974978.000000
1765, 33886585.000000
1766, 33877866.000000
1767, 35150536.000000
1768, 33520100.000000
1769, 36806966.000000
1770, 33150402.000000
1771, 35906050.000000
1772, 29946388.000000
1773, 25177437.000000
1774, 30696398.000000
1775, 35932119.000000
1776, 35807217.000000
1777, 33590021.000000
1778, 34279257.000000
1779, 33728216.000000
1780, 27747711.000000
1781, 24974461.000000
1782, 29854787.000000
1783, 35780849.000000
1784, 35712885.000000
1785, 36686188.000000
1786, 33926123.000000
1787, 34201492.000000
1788, 35736519.000000
1789, 34061392.000000
1790, 34158739.000000
1791, 35096020.000000
1792, 35158850.000000
1793, 28651956.000000
1794, 31065219.000000
1795, 37298571.000000
1796, 34576643.000000
1797, 35498168.000000
1798, 37602936.000000
1799, 34115197.000000
1800, 35163223.000000
1801, 34736701.000000
1802, 33990004.000000
1803, 34949644.000000
1804, 35368254.000000
1805, 34858045.000000
1806, 35601337.000000
1807, 35483827.000000
1808, 35615000.000000
1809, 34125998.000000
1810, 34858613.000000
1811, 35785143.000000
1812, 33644684.000000
1813, 35480521.000000
1814, 37803541.000000
1815, 35002172.000000
1816, 36387598.000000
1817, 35367948.000000
1818, 35108648.000000
1819, 35330831.000000
1820, 36184698.000000
1821, 35317275.000000
1822, 35722172.000000
1823, 36140043.000000
1824, 37560050.000000
1825, 36051229.000000
1826, 31689542.000000
1827, 35712674.000000
1828, 40216861.000000
1829, 35444815.000000
1830, 34991469.000000
1831, 37056491.000000
1832, 35676668.000000
1833, 33542895.000000
1834, 35990837.000000
1835, 37135421.000000
1836, 37014671.000000
1837, 35739729.000000
1838, 35173194.000000
1839, 35348822.000000
1840, 36532726.000000
1841, 36442495.000000
1842, 34632507.000000
1843, 37610822.000000
1844, 36137416.000000
1845, 35925131.000000
1846, 36530910.000000
1847, 35365121.000000
1848, 36964803.000000
1849, 35190575.000000
1850, 36186991.000000
1851, 36696251.000000
1852, 36010041.000000
1853, 37351770.000000
1854, 36003500.000000
1855, 33489337.000000
1856, 36520780.000000
1857, 36572317.000000
1858, 28102605.000000
1859, 26509530.000000
1860, 26562573.000000
1861, 25876797.000000
1862, 27070405.000000
1863, 25777269.000000
1864, 25844997.000000
1865, 26410603.000000
1866, 27517365.000000
1867, 25803553.000000
1868, 26605296.000000
1869, 24961431.000000
1870, 27733762.000000
1871, 27665192.000000
1872, 27191524.000000
1873, 26741438.000000
1874, 25916300.000000
1875, 30075592.000000
1876, 31773827.000000
1877, 35312107.000000
1878, 48144409.000000
1879, 47013039.000000
1880, 46790385.000000
1881, 49142025.000000
1882, 46503733.000000
1883, 47216753.000000
1884, 50358672.000000
1885, 51892662.000000
1886, 50811466.000000
1887, 50500740.000000
1888, 50729483.000000
1889, 50553381.000000
1890, 51421318.000000
1891, 48025445.000000
1892, 51472348.000000
1893, 50311972.000000
1894, 48379600.000000
1895, 43253955.000000
1896, 45989502.000000
1897, 41346005.000000
1898, 40638006.000000
1899, 55000822.000000
1900, 53536930.000000
1901, 51867861.000000
1902, 53499763.000000
1903, 51961096.000000
1904, 56327444.000000
1905, 52906113.000000
1906, 39289187.000000
1907, 36786245.000000
1908, 35663559.000000
1909, 36831457.000000
1910, 37409408.000000
1911, 37736133.000000
1912, 37111854.000000
1913, 54244040.000000
1914, 60737155.000000
1915, 55116375.000000
1916, 42847090.000000
1917, 48388146.000000
1918, 56346986.000000
1919, 53664100.000000
1920, 55893584.000000
1921, 53087283.000000
1922, 53561590.000000
1923, 54845807.000000
1924, 54255786.000000
1925, 54861995.000000
1926, 54136794.000000
1927, 55801248.000000
1928, 52991369.000000
1929, 53831138.000000
1930, 51439233.000000
1931, 50351577.000000
1932, 51222949.000000
1933, 53448138.000000
1934, 54682654.000000
1935, 54548278.000000
1936, 52940445.000000
1937, 51164117.000000
1938, 53786758.000000
1939, 53935812.000000
1940, 54080592.000000
1941, 53549622.000000
1942, 51341349.000000
1943, 50166197.000000
1944, 52930076.000000
1945, 50701338.000000
1946, 39060756.000000
1947, 42051694.000000
1948, 56179508.000000
1949, 52732000.000000
1950, 55116619.000000
1951, 52200795.000000
1952, 54555114.000000
1953, 53842238.000000
1954, 53839344.000000
1955, 52479351.000000
1956, 55127709.000000
1957, 51317357.000000
1958, 51925535.000000
1959, 51073476.000000
1960, 52155855.000000
1961, 51486655.000000
1962, 53324855.000000
1963, 51081386.000000
1964, 52511830.000000
1965, 56013787.000000
1966, 53382640.000000
1967, 46037016.000000
1968, 53827831.000000
1969, 54994702.000000
1970, 53319492.000000
1971, 51296381.000000
1972, 52229745.000000
1973, 50703034.000000
1974, 49819652.000000
1975, 52832440.000000
1976, 52039383.000000
1977, 53737987.000000
1978, 52056799.000000
1979, 53969395.000000
1980, 53433195.000000
1981, 55115426.000000
1982, 47148776.000000
1983, 38253751.000000
1984, 42112503.000000
1985, 57857708.000000
1986, 54999036.000000
1987, 55245814.000000
1988, 53711321.000000
1989, 54810402.000000
1990, 53172284.000000
1991, 52219359.000000
1992, 52333395.000000
1993, 54453622.000000
1994, 52078260.000000
1995, 54645237.000000
1996, 52507252.000000
1997, 53019062.000000
1998, 55275726.000000
1999, 52582431.000000
2000, 53545139.000000
2001, 55068865.000000
2002, 54133961.000000
2003, 54051848.000000
2004, 55944665.000000
2005, 52979608.000000
2006, 52368625.000000
2007, 55401824.000000
2008, 51240210.000000
2009, 51943981.000000
2010, 55366842.000000
2011, 53544798.000000
2012, 36535794.000000
2013, 33462840.000000
2014, 44724383.000000
2015, 54914020.000000
2016, 55566744.000000
2017, 53676666.000000
2018, 56259517.000000
2019, 54936008.000000
2020, 53318076.000000
2021, 53320385.000000
2022, 54179905.000000
2023, 52927363.000000
2024, 53368283.000000
2025, 55048505.000000
2026, 53458494.000000
2027, 53231633.000000
2028, 52963429.000000
2029, 55008153.000000
2030, 56289075.000000
2031, 53502357.000000
2032, 53890612.000000
2033, 54135820.000000
2034, 54153650.000000
2035, 52872052.000000
2036, 54193577.000000
2037, 56443017.000000
2038, 55788276.000000
2039, 55982420.000000
2040, 53873624.000000
2041, 51359391.000000
2042, 55961460.000000
2043, 54083714.000000
2044, 54742676.000000
2045, 53510097.000000
2046, 55695989.000000
2047, 51917513.000000
2048, 53854641.000000
2049, 55087974.000000
2050, 55875608.000000
2051, 53774357.000000
2052, 54875276.000000
2053, 52934960.000000
2054, 53859340.000000
2055, 52863566.000000
2056, 52827919.000000
2057, 55079922.000000
2058, 57040513.000000
2059, 53186226.000000
2060, 53522461.000000
2061, 55576734.000000
2062, 55065392.000000
2063, 53129982.000000
2064, 53170947.000000
2065, 52042028.000000
2066, 53212044.000000
2067, 52448110.000000
2068, 52115571.000000
2069, 53788094.000000
2070, 54495675.000000
2071, 51600576.000000
2072, 53751584.000000
2073, 53470471.000000
2074, 53578495.000000
2075, 54176416.000000
2076, 53606888.000000
2077, 53529215.000000
2078, 53901571.000000
2079, 54670985.000000
2080, 52736109.000000
2081, 55734389.000000
2082, 55343444.000000
2083, 53117866.000000
2084, 53823172.000000
2085, 55966832.000000
2086, 44582814.000000
2087, 43270787.000000
2088, 56581740.000000
2089, 56592765.000000
2090, 58710273.000000
2091, 56190504.000000
2092, 54168118.000000
2093, 53943207.000000
2094, 57872191.000000
2095, 55975013.000000
2096, 56977242.000000
2097, 57828932.000000
2098, 56114665.000000
2099, 56212169.000000
2100, 57544185.000000
2101, 51180330.000000
2102, 39738103.000000
2103, 44290507.000000
2104, 56067542.000000
2105, 57044516.000000
2106, 59771429.000000
2107, 56020824.000000
2108, 53320482.000000
2109, 58826664.000000
2110, 54912575.000000
2111, 56493489.000000
2112, 55022826.000000
2113, 54960151.000000
2114, 54692709.000000
2115, 53876860.000000
2116, 53758060.000000
2117, 55177061.000000
2118, 53516865.000000
2119, 54012927.000000
2120, 54567177.000000
2121, 55506218.000000
2122, 54648739.000000
2123, 55987864.000000
2124, 55651166.000000
2125, 55911830.000000
2126, 56544123.000000
2127, 56707673.000000
2128, 55721249.000000
2129, 54341512.000000
2130, 57334871.000000
2131, 54502183.000000
2132, 56296575.000000
2133, 58964632.000000
2134, 39705186.000000
2135, 38786159.000000
2136, 51124208.000000
2137, 56528109.000000
2138, 57899188.000000
2139, 58158739.000000
2140, 59231946.000000
2141, 55254666.000000
2142, 56361213.000000
2143, 56709437.000000
2144, 40985373.000000
2145, 37427081.000000
2146, 51868799.000000
2147, 58215653.000000
2148, 58459132.000000
2149, 57648487.000000
2150, 57727978.000000
2151, 60312130.000000
2152, 59973020.000000
2153, 57043532.000000
2154, 58898726.000000
2155, 43325974.000000
2156, 49306566.000000
2157, 59847338.000000
2158, 55677260.000000
2159, 57916086.000000
2160, 59697027.000000
2161, 55031327.000000
2162, 56690623.000000
2163, 58718505.000000
2164, 54578350.000000
2165, 57047417.000000
2166, 50783581.000000
2167, 59863573.000000
2168, 55388641.000000
2169, 56298138.000000
2170, 54300547.000000
2171, 55790141.000000
2172, 55650500.000000
2173, 54599542.000000
2174, 54459065.000000
2175, 56839854.000000
2176, 54880935.000000
2177, 54586846.000000
2178, 55662770.000000
2179, 55821618.000000
2180, 58144855.000000
2181, 59079972.000000
2182, 56781840.000000
2183, 53442026.000000
2184, 54308359.000000
2185, 54781760.000000
2186, 54861280.000000
2187, 55642043.000000
2188, 55005264.000000
2189, 56087204.000000
2190, 56545929.000000
2191, 54660477.000000
2192, 56772491.000000
2193, 58439781.000000
2194, 57067734.000000
2195, 59019917.000000
2196, 56217444.000000
2197, 56834359.000000
2198, 56759975.000000
2199, 59583591.000000
2200, 46914833.000000
2201, 54772196.000000
2202, 58662041.000000
2203, 57213794.000000
2204, 58551700.000000
2205, 58356397.000000
2206, 57469914.000000
2207, 56294399.000000
2208, 58359798.000000
2209, 55653763.000000
2210, 57370078.000000
2211, 56396359.000000
2212, 58954723.000000
2213, 55822063.000000
2214, 58220164.000000
2215, 55760488.000000
2216, 59023735.000000
2217, 53700060.000000
2218, 57390176.000000
2219, 56690825.000000
2220, 55296874.000000
2221, 54834858.000000
2222, 49886608.000000
2223, 56767787.000000
2224, 56537551.000000
2225, 57890528.000000
2226, 60367241.000000
2227, 57788673.000000
2228, 58618266.000000
2229, 58475252.000000
2230, 56009049.000000
2231, 58267089.000000
2232, 57388169.000000
2233, 56789125.000000
2234, 55657544.000000
2235, 57004451.000000
2236, 53662451.000000
2237, 56634631.000000
2238, 58368899.000000
2239, 56198765.000000
2240, 55686571.000000
2241, 59218315.000000
2242, 58382553.000000
2243, 57345256.000000
2244, 56925996.000000
2245, 57896565.000000
2246, 54723897.000000
2247, 54550717.000000
2248, 50007767.000000
2249, 57216918.000000
2250, 57140848.000000
2251, 58469582.000000
2252, 58555422.000000
2253, 58651132.000000
2254, 57463546.000000
2255, 55800244.000000
2256, 58055975.000000
2257, 49837544.000000
2258, 60527298.000000
2259, 48350166.000000
2260, 51050002.000000
2261, 60007713.000000
2262, 60010138.000000
2263, 55477576.000000
2264, 59532665.000000
2265, 59443510.000000
2266, 57808177.000000
2267, 59415571.000000
2268, 60915064.000000
2269, 58452168.000000
2270, 58509884.000000
2271, 57826484.000000
2272, 56371735.000000
2273, 39818010.000000
2274, 55869374.000000
2275, 58816631.000000
2276, 58356596.000000
2277, 62370281.000000
2278, 59249902.000000
2279, 57506735.000000
2280, 42345882.000000
2281, 40226161.000000
2282, 50485104.000000
2283, 62339155.000000
2284, 59848933.000000
2285, 61774410.000000
2286, 55486509.000000
2287, 50988290.000000
2288, 64814058.000000
2289, 60024090.000000
2290, 58589660.000000
2291, 58635869.000000
2292, 59776332.000000
2293, 59768513.000000
2294, 41116000.000000
2295, 51191090.000000
2296, 57596102.000000
2297, 57851762.000000
2298, 57501540.000000
2299, 59692072.000000
2300, 56949799.000000
2301, 52549028.000000
2302, 58141711.000000
2303, 59354337.000000
2304, 58287066.000000
2305, 59117284.000000
2306, 58945246.000000
2307, 56983176.000000
2308, 57929360.000000
2309, 58940142.000000
2310, 58444353.000000
2311, 56250393.000000
2312, 59371230.000000
2313, 61610893.000000
2314, 58645715.000000
2315, 58975672.000000
2316, 60506133.000000
2317, 59963492.000000
2318, 58857599.000000
2319, 59370645.000000
2320, 58019438.000000
2321, 58584449.000000
2322, 59341510.000000
2323, 59466700.000000
2324, 60446802.000000
2325, 57046429.000000
2326, 57120015.000000
2327, 61666947.000000
2328, 57426646.000000
2329, 58902811.000000
2330, 56817195.000000
2331, 59131503.000000
2332, 58558831.000000
2333, 60427274.000000
2334, 59831545.000000
2335, 59510907.000000
2336, 60259105.000000
2337, 62416396.000000
2338, 61117195.000000
2339, 58235264.000000
2340, 58209983.000000
2341, 60210038.000000
2342, 58664344.000000
2343, 60029334.000000
2344, 59239186.000000
2345, 60535243.000000
2346, 58403198.000000
2347, 58946630.000000
2348, 59509854.000000
2349, 57976369.000000
2350, 58674273.000000
2351, 60367683.000000
2352, 61366402.000000
2353, 58640613.000000
2354, 58697906.000000
2355, 60607172.000000
2356, 59600965.000000
2357, 57957428.000000
2358, 60007894.000000
2359, 58761008.000000
2360, 59138499.000000
2361, 60455097.000000
2362, 60198456.000000
2363, 58479209.000000
2364, 61601326.000000
2365, 60122462.000000
2366, 59640049.000000
2367, 60403849.000000
2368, 43651303.000000
2369, 54383745.000000
2370, 62010085.000000
2371, 58809700.000000
2372, 58645156.000000
2373, 61295252.000000
2374, 60363951.000000
2375, 59652236.000000
2376, 53082019.000000
2377, 55195318.000000
2378, 58828885.000000
2379, 60614158.000000
2380, 60251852.000000
2381, 61071805.000000
2382, 54103332.000000
2383, 39970387.000000
2384, 52818063.000000
2385, 60695804.000000
2386, 61927537.000000
2387, 60407268.000000
2388, 58474249.000000
2389, 62695427.000000
2390, 49069629.000000
2391, 41076791.000000
2392, 59466869.000000
2393, 63844915.000000
2394, 62867430.000000
2395, 62947341.000000
2396, 61628008.000000
2397, 61890016.000000
2398, 59514447.000000
2399, 60405363.000000
2400, 60991209.000000
2401, 62295372.000000
2402, 61161014.000000
2403, 61173952.000000
2404, 62412910.000000
2405, 60570151.000000
2406, 61650074.000000
2407, 62105780.000000
2408, 61212014.000000
2409, 62493467.000000
2410, 60286973.000000
2411, 58173851.000000
2412, 57756722.000000
2413, 59405120.000000
2414, 59910414.000000
2415, 58278735.000000
2416, 59333622.000000
2417, 60030688.000000
2418, 60816330.000000
2419, 56590642.000000
2420, 57051002.000000
2421, 61520192.000000
2422, 60336881.000000
2423, 63135077.000000
2424, 62287618.000000
2425, 60597939.000000
2426, 60826623.000000
2427, 62468386.000000
2428, 61042917.000000
2429, 58229244.000000
2430, 63129708.000000
2431, 62854138.000000
2432, 60513380.000000
2433, 59856857.000000
2434, 60361966.000000
2435, 58175257.000000
2436, 56126602.000000
2437, 62183936.000000
2438, 58643517.000000
2439, 43314736.000000
2440, 39522519.000000
2441, 42360758.000000
2442, 42470229.000000
2443, 54014255.000000
2444, 65479302.000000
2445, 63774688.000000
2446, 61629522.000000
2447, 62753683.000000
2448, 63897824.000000
2449, 61668709.000000
2450, 60962773.000000
2451, 64434147.000000
2452, 61203665.000000
2453, 59778088.000000
2454, 58927714.000000
2455, 56090459.000000
2456, 62037850.000000
2457, 63406369.000000
2458, 61423623.000000
2459, 61731212.000000
2460, 62440612.000000
2461, 61762930.000000
2462, 52228730.000000
2463, 55157586.000000
2464, 63593502.000000
2465, 62743322.000000
2466, 62275908.000000
2467, 63235367.000000
2468, 55165354.000000
2469, 61891539.000000
2470, 58976205.000000
2471, 63407218.000000
2472, 63871913.000000
2473, 62737781.000000
2474, 65741281.000000
2475, 63426271.000000
2476, 62897500.000000
2477, 62657261.000000
2478, 64408185.000000
2479, 58123449.000000
2480, 62846479.000000
2481, 63359246.000000
2482, 59122811.000000
2483, 60153963.000000
2484, 61744106.000000
2485, 58439073.000000
2486, 59147678.000000
2487, 59722639.000000
2488, 61999726.000000
2489, 60987905.000000
2490, 64015828.000000
2491, 62090186.000000
2492, 59547499.000000
2493, 61100937.000000
2494, 63400600.000000
2495, 62197306.000000
2496, 62689082.000000
2497, 62436417.000000
2498, 61649122.000000
2499, 59921929.000000
2500, 61992057.000000
2501, 60562049.000000
2502, 64747107.000000
2503, 62606279.000000
2504, 65007753.000000
2505, 65469491.000000
2506, 63911123.000000
2507, 61477036.000000
2508, 61325342.000000
2509, 60708655.000000
2510, 63097675.000000
2511, 62748338.000000
2512, 61334249.000000
2513, 60426132.000000
2514, 62744632.000000
2515, 59696356.000000
2516, 63391002.000000
2517, 65564402.000000
2518, 63265570.000000
2519, 61498663.000000
2520, 64497487.000000
2521, 60152505.000000
2522, 63619910.000000
2523, 64136103.000000
2524, 61911198.000000
2525, 55209911.000000
2526, 60769367.000000
2527, 62442671.000000
2528, 63342729.000000
2529, 63910615.000000
2530, 61645637.000000
2531, 62078945.000000
2532, 60420425.000000
2533, 62656187.000000
2534, 61368943.000000
2535, 62505177.000000
2536, 67561070.000000
2537, 61128152.000000
2538, 64269252.000000
2539, 61066904.000000
2540, 64972569.000000
2541, 60958403.000000
2542, 61434696.000000
2543, 61970209.000000
2544, 63006764.000000
2545, 62772057.000000
2546, 45023905.000000
2547, 42419421.000000
2548, 56706724.000000
2549, 67762068.000000
2550, 66161585.000000
2551, 62968523.000000
2552, 64171006.000000
2553, 65343604.000000
2554, 61424450.000000
2555, 65039700.000000
2556, 67654220.000000
2557, 64552802.000000
2558, 65483401.000000
2559, 66270484.000000
2560, 63287885.000000
2561, 65851134.000000
2562, 65596720.000000
2563, 64947834.000000
2564, 61946339.000000
2565, 64722634.000000
2566, 63071777.000000
2567, 61406099.000000
2568, 63347466.000000
2569, 62603654.000000
2570, 63784442.000000
2571, 65332325.000000
2572, 63840180.000000
2573, 62351706.000000
2574, 63803898.000000
2575, 62893475.000000
2576, 62536102.000000
2577, 58270299.000000
2578, 46717191.000000
2579, 43112290.000000
2580, 44519036.000000
2581, 45301456.000000
2582, 61945848.000000
2583, 66923261.000000
2584, 68194793.000000
2585, 63630675.000000
2586, 67417904.000000
2587, 65959420.000000
2588, 64847509.000000
2589, 64480560.000000
2590, 64107328.000000
2591, 65128173.000000
2592, 67065338.000000
2593, 66403390.000000
2594, 64228492.000000
2595, 65467182.000000
2596, 62507762.000000
2597, 61899286.000000
2598, 65206897.000000
2599, 64120713.000000
2600, 63100005.000000
2601, 63418803.000000
2602, 62641228.000000
2603, 63990814.000000
2604, 65798480.000000
2605, 61702255.000000
2606, 64329967.000000
2607, 63748089.000000
2608, 61836978.000000
2609, 63847986.000000
2610, 65562702.000000
2611, 61319220.000000
2612, 62098641.000000
2613, 66456370.000000
2614, 63202829.000000
2615, 64525762.000000
2616, 65650671.000000
2617, 65681546.000000
2618, 63274314.000000
2619, 64337575.000000
2620, 62909296.000000
2621, 63197357.000000
2622, 64218012.000000
2623, 64030623.000000
2624, 63434431.000000
2625, 65208997.000000
2626, 63285889.000000
2627, 53258196.000000
2628, 56619486.000000
2629, 65105333.000000
2630, 64185988.000000
2631, 66052519.000000
2632, 61162371.000000
2633, 66619456.000000
2634, 67224281.000000
2635, 48418316.000000
2636, 41385596.000000
