No.of threads, Time
1362, 96751393.000000
1363, 97660834.000000
1364, 94553334.000000
1365, 95683212.000000
1366, 98951925.000000
1367, 90345997.000000
1368, 92777926.000000
1369, 94295049.000000
1370, 98220341.000000
1371, 79454132.000000
1372, 90561542.000000
1373, 87114729.000000
1374, 91492822.000000
1375, 85821433.000000
1376, 90410677.000000
1377, 85604730.000000
1378, 116129358.000000
1379, 97027970.000000
1380, 92942627.000000
1381, 101587425.000000
1382, 99617875.000000
1383, 90644810.000000
1384, 101444029.000000
1385, 91153064.000000
1386, 93538719.000000
1387, 102387757.000000
1388, 95033956.000000
1389, 97259292.000000
1390, 97568761.000000
1391, 98207693.000000
1392, 99788179.000000
1393, 86498809.000000
1394, 90070856.000000
1395, 103680850.000000
1396, 92803300.000000
1397, 89265650.000000
1398, 103324690.000000
1399, 90972910.000000
1400, 94047082.000000
1401, 88435136.000000
1402, 91742090.000000
1403, 99971879.000000
1404, 89270801.000000
1405, 93710948.000000
1406, 97549500.000000
1407, 125332867.000000
1408, 110277260.000000
1409, 108794455.000000
1410, 94427320.000000
1411, 87970591.000000
1412, 99331739.000000
1413, 109893961.000000
1414, 108590606.000000
1415, 111020393.000000
1416, 99655908.000000
1417, 113296554.000000
1418, 90057248.000000
1419, 101335681.000000
1420, 99011753.000000
1421, 100190412.000000
1422, 100346155.000000
1423, 100926697.000000
1424, 99963195.000000
1425, 109248957.000000
1426, 99654993.000000
1427, 100914979.000000
1428, 86894421.000000
1429, 95858681.000000
1430, 95145404.000000
1431, 91676795.000000
1432, 95527618.000000
1433, 95719885.000000
1434, 99044444.000000
1435, 92984365.000000
1436, 88917137.000000
1437, 89727287.000000
1438, 91454629.000000
1439, 88397613.000000
1440, 92971935.000000
1441, 89719390.000000
1442, 92376422.000000
1443, 87129682.000000
1444, 89061723.000000
1445, 94710429.000000
1446, 109801060.000000
1447, 124739697.000000
1448, 113226002.000000
1449, 107288713.000000
1450, 108960160.000000
1451, 111122419.000000
1452, 111024395.000000
1453, 92339961.000000
1454, 101053516.000000
1455, 85073170.000000
1456, 97208543.000000
1457, 99948361.000000
1458, 98792308.000000
1459, 74334344.000000
1460, 96345616.000000
1461, 100110353.000000
1462, 111808353.000000
1463, 104359337.000000
1464, 108651968.000000
1465, 113537490.000000
1466, 116792466.000000
1467, 90145333.000000
1468, 80250484.000000
1469, 116390754.000000
1470, 99663132.000000
1471, 121790968.000000
1472, 130663990.000000
1473, 152452881.000000
1474, 130934971.000000
1475, 121861632.000000
1476, 117245128.000000
1477, 114496261.000000
1478, 111468259.000000
1479, 100771531.000000
1480, 119429603.000000
1481, 98462758.000000
1482, 112999389.000000
1483, 100569106.000000
1484, 106935106.000000
1485, 101864058.000000
1486, 91360089.000000
1487, 108084265.000000
1488, 113521879.000000
1489, 95464187.000000
1490, 103572465.000000
1491, 109542161.000000
1492, 101592174.000000
1493, 95579419.000000
1494, 99267226.000000
1495, 110334811.000000
1496, 97400620.000000
1497, 93238851.000000
1498, 95889291.000000
1499, 93157767.000000
1500, 104172115.000000
1501, 96012909.000000
1502, 105195854.000000
1503, 105791061.000000
1504, 104178641.000000
1505, 97868274.000000
1506, 97744176.000000
1507, 104206664.000000
1508, 94306631.000000
1509, 108129869.000000
1510, 100986354.000000
1511, 104739629.000000
1512, 113943954.000000
1513, 102464990.000000
1514, 94345155.000000
1515, 106885490.000000
1516, 105315584.000000
1517, 104791779.000000
1518, 110749888.000000
1519, 110557053.000000
1520, 106853567.000000
1521, 104489483.000000
1522, 105599574.000000
1523, 97830591.000000
1524, 96457211.000000
1525, 98677025.000000
1526, 105471652.000000
1527, 96227794.000000
1528, 98617893.000000
1529, 103511834.000000
1530, 97810532.000000
1531, 99499261.000000
1532, 94166863.000000
1533, 98609160.000000
1534, 91788243.000000
1535, 87834391.000000
1536, 92142823.000000
1537, 81123923.000000
1538, 92352231.000000
1539, 88446118.000000
1540, 93908958.000000
1541, 93977251.000000
1542, 83410505.000000
1543, 92637128.000000
1544, 90693238.000000
1545, 91223885.000000
1546, 109086716.000000
1547, 97746156.000000
1548, 87845859.000000
1549, 100670614.000000
1550, 95194292.000000
1551, 103344776.000000
1552, 106108344.000000
1553, 101488744.000000
1554, 99404509.000000
1555, 80224810.000000
1556, 110580938.000000
1557, 96025883.000000
1558, 112004440.000000
1559, 97293526.000000
1560, 107359625.000000
1561, 115862236.000000
1562, 102705871.000000
1563, 130021135.000000
1564, 110728454.000000
1565, 113131195.000000
1566, 97003047.000000
1567, 127825955.000000
1568, 129543321.000000
1569, 112224723.000000
1570, 104297851.000000
1571, 100579982.000000
1572, 114100490.000000
1573, 92674967.000000
1574, 109559385.000000
1575, 95539326.000000
1576, 106241333.000000
1577, 107327442.000000
1578, 102840784.000000
1579, 106141821.000000
1580, 99143378.000000
1581, 106366759.000000
1582, 101463091.000000
1583, 97826045.000000
1584, 96488447.000000
1585, 101350365.000000
1586, 97267337.000000
1587, 88875643.000000
1588, 103222144.000000
1589, 97791223.000000
1590, 102071410.000000
1591, 94462080.000000
1592, 88444563.000000
1593, 102926830.000000
1594, 85280244.000000
1595, 89612595.000000
1596, 102014470.000000
1597, 107628503.000000
1598, 103497840.000000
1599, 99424790.000000
1600, 100293463.000000
1601, 91731612.000000
1602, 94964381.000000
1603, 93822958.000000
1604, 93517679.000000
1605, 84562764.000000
1606, 96533937.000000
1607, 93502592.000000
1608, 81169206.000000
1609, 88466724.000000
1610, 101682430.000000
1611, 102798343.000000
1612, 93932357.000000
1613, 103887832.000000
1614, 99611113.000000
1615, 99143862.000000
1616, 97341389.000000
1617, 93528058.000000
1618, 91650405.000000
1619, 97320619.000000
1620, 94010954.000000
1621, 98442692.000000
1622, 93043279.000000
1623, 94357007.000000
1624, 94359119.000000
1625, 95612275.000000
1626, 99635411.000000
1627, 85290016.000000
1628, 96425013.000000
1629, 90486789.000000
1630, 93831228.000000
1631, 98237539.000000
1632, 95344234.000000
1633, 95064976.000000
1634, 93313696.000000
1635, 96480401.000000
1636, 93493169.000000
1637, 97933794.000000
1638, 97219152.000000
1639, 90597856.000000
1640, 98120853.000000
1641, 97304443.000000
1642, 91965886.000000
1643, 95329301.000000
1644, 92106134.000000
1645, 89754403.000000
1646, 88718842.000000
1647, 97940850.000000
1648, 98738602.000000
1649, 97896425.000000
1650, 94123639.000000
1651, 90270710.000000
1652, 102286237.000000
1653, 99187529.000000
1654, 87384256.000000
1655, 99322110.000000
1656, 88344113.000000
1657, 93973692.000000
1658, 84798729.000000
1659, 96736253.000000
1660, 89914072.000000
1661, 88142622.000000
1662, 91808432.000000
1663, 100726467.000000
1664, 89703852.000000
1665, 93441480.000000
1666, 97940261.000000
1667, 92235402.000000
1668, 94880122.000000
1669, 84162889.000000
1670, 106244804.000000
1671, 90960911.000000
1672, 92558560.000000
1673, 102017803.000000
1674, 95050774.000000
1675, 100747929.000000
1676, 112089142.000000
1677, 95115732.000000
1678, 96649060.000000
1679, 101663149.000000
1680, 106161716.000000
1681, 97465069.000000
1682, 90270527.000000
1683, 92840906.000000
1684, 86122682.000000
1685, 89687678.000000
1686, 86667209.000000
1687, 82274674.000000
1688, 103073615.000000
1689, 100657785.000000
1690, 92041488.000000
1691, 95845938.000000
1692, 94032571.000000
1693, 98214405.000000
1694, 93395073.000000
1695, 95841150.000000
1696, 97450979.000000
1697, 98039173.000000
1698, 88602166.000000
1699, 91025488.000000
1700, 91288348.000000
1701, 101913454.000000
1702, 92333456.000000
1703, 98374625.000000
1704, 94239638.000000
1705, 96217451.000000
1706, 93131016.000000
1707, 95183985.000000
1708, 91377851.000000
1709, 102445754.000000
1710, 94693516.000000
1711, 96414656.000000
1712, 101504746.000000
1713, 97242367.000000
1714, 96624909.000000
1715, 97024086.000000
1716, 98530070.000000
1717, 87719672.000000
1718, 96834689.000000
1719, 101474014.000000
1720, 88871601.000000
1721, 94202606.000000
1722, 100423186.000000
1723, 105827965.000000
1724, 103644663.000000
1725, 94526227.000000
1726, 81535765.000000
1727, 94860499.000000
1728, 88861339.000000
1729, 95985321.000000
1730, 100467466.000000
1731, 93774235.000000
1732, 95472352.000000
1733, 93565949.000000
1734, 86353450.000000
1735, 98101692.000000
1736, 95662507.000000
1737, 91645872.000000
1738, 92624964.000000
1739, 93107079.000000
1740, 97472458.000000
1741, 82548286.000000
1742, 86689818.000000
1743, 98574700.000000
1744, 86852418.000000
1745, 100043466.000000
1746, 92527917.000000
1747, 88548674.000000
1748, 101788290.000000
1749, 100413086.000000
1750, 96284683.000000
1751, 96828954.000000
1752, 100258740.000000
1753, 98660074.000000
1754, 95100476.000000
1755, 100497607.000000
1756, 82440366.000000
1757, 94511593.000000
1758, 92628642.000000
1759, 94969762.000000
1760, 93998555.000000
1761, 92709484.000000
1762, 101071082.000000
1763, 102252477.000000
1764, 93251366.000000
1765, 101431906.000000
1766, 95638758.000000
1767, 97173966.000000
1768, 97710145.000000
1769, 91163650.000000
1770, 97391552.000000
1771, 94525681.000000
1772, 84607662.000000
1773, 85511647.000000
1774, 87911558.000000
1775, 82848711.000000
1776, 88934329.000000
1777, 86563047.000000
1778, 91225434.000000
1779, 86933173.000000
1780, 91618788.000000
1781, 81938253.000000
1782, 91177657.000000
1783, 94297793.000000
1784, 94129604.000000
1785, 80788437.000000
1786, 97797328.000000
1787, 100025048.000000
1788, 99414134.000000
1789, 93920218.000000
1790, 98148080.000000
1791, 98526807.000000
1792, 94107634.000000
1793, 92030070.000000
1794, 88893945.000000
1795, 85009481.000000
1796, 88422135.000000
1797, 83200946.000000
1798, 95802943.000000
1799, 97778319.000000
1800, 87231534.000000
1801, 84621828.000000
1802, 90401513.000000
1803, 87297685.000000
1804, 80718018.000000
1805, 88680541.000000
1806, 88893127.000000
1807, 95504384.000000
1808, 98653129.000000
1809, 87998389.000000
1810, 104451798.000000
1811, 96208061.000000
1812, 98366443.000000
1813, 91389113.000000
1814, 89031423.000000
1815, 96796496.000000
1816, 101700103.000000
1817, 86227687.000000
1818, 73576367.000000
1819, 92671066.000000
1820, 98071352.000000
1821, 104883216.000000
1822, 98711188.000000
1823, 94742970.000000
1824, 90105492.000000
1825, 87579410.000000
1826, 95686614.000000
1827, 92368235.000000
1828, 99706736.000000
1829, 96109035.000000
1830, 97771837.000000
1831, 95571237.000000
1832, 101712162.000000
1833, 104133004.000000
1834, 89134807.000000
1835, 102585712.000000
1836, 107376865.000000
1837, 88592506.000000
1838, 81309593.000000
1839, 97138580.000000
1840, 97729659.000000
1841, 92617899.000000
1842, 75892079.000000
1843, 90879307.000000
1844, 100756665.000000
1845, 89378908.000000
1846, 91216861.000000
1847, 93742211.000000
1848, 94951822.000000
1849, 99236243.000000
1850, 90475676.000000
1851, 101119465.000000
1852, 93081207.000000
1853, 99580813.000000
1854, 101378202.000000
1855, 105004557.000000
1856, 101849944.000000
1857, 102436504.000000
1858, 104390531.000000
1859, 100547738.000000
1860, 96494254.000000
1861, 86464472.000000
1862, 97851374.000000
1863, 91916306.000000
1864, 81800911.000000
1865, 96917369.000000
1866, 83112855.000000
1867, 93095232.000000
1868, 84606929.000000
1869, 83949513.000000
1870, 88333970.000000
1871, 99328834.000000
1872, 89998594.000000
1873, 92089963.000000
1874, 83440832.000000
1875, 85339548.000000
1876, 98640725.000000
1877, 88403845.000000
1878, 97646592.000000
1879, 88076806.000000
1880, 99051682.000000
1881, 92908739.000000
1882, 87667692.000000
1883, 101044399.000000
1884, 97649274.000000
1885, 92306900.000000
1886, 87350237.000000
1887, 82773822.000000
1888, 87709068.000000
1889, 96737525.000000
1890, 89463187.000000
1891, 89617691.000000
1892, 86236970.000000
1893, 88960421.000000
1894, 80146039.000000
1895, 86694857.000000
1896, 86395856.000000
1897, 100351157.000000
1898, 89270257.000000
1899, 99923334.000000
1900, 94553996.000000
1901, 98356193.000000
1902, 77717787.000000
1903, 98943937.000000
1904, 96644587.000000
1905, 94941346.000000
1906, 90722133.000000
1907, 83108114.000000
1908, 94268340.000000
1909, 86116375.000000
1910, 101060079.000000
1911, 94209285.000000
1912, 90589632.000000
1913, 82631762.000000
1914, 96598514.000000
1915, 90496864.000000
1916, 99065167.000000
1917, 92428767.000000
1918, 80783421.000000
1919, 98328103.000000
1920, 90638128.000000
1921, 99471713.000000
1922, 86825507.000000
1923, 98927247.000000
1924, 71332221.000000
1925, 97705482.000000
1926, 105063783.000000
1927, 106989040.000000
1928, 106333455.000000
1929, 101804597.000000
1930, 102364140.000000
1931, 101518734.000000
1932, 87547288.000000
1933, 73842859.000000
1934, 84760367.000000
1935, 89734403.000000
1936, 105225872.000000
1937, 83770064.000000
1938, 85329663.000000
1939, 102933115.000000
1940, 107982761.000000
1941, 101686677.000000
1942, 99497483.000000
1943, 82424962.000000
1944, 101885922.000000
1945, 88808746.000000
1946, 104263482.000000
1947, 99252306.000000
1948, 99497116.000000
1949, 105146903.000000
1950, 91877827.000000
1951, 80160032.000000
1952, 91972128.000000
1953, 84608059.000000
1954, 97248117.000000
1955, 88250373.000000
1956, 89075145.000000
1957, 97853538.000000
1958, 83630684.000000
1959, 103986183.000000
1960, 91685457.000000
1961, 90294367.000000
1962, 98953547.000000
1963, 86798923.000000
1964, 87191615.000000
1965, 88217387.000000
1966, 90802687.000000
1967, 94227822.000000
1968, 107244226.000000
1969, 107740352.000000
1970, 98911350.000000
1971, 90102462.000000
1972, 88361863.000000
1973, 96642274.000000
1974, 99029683.000000
1975, 86438128.000000
1976, 91259429.000000
1977, 99482684.000000
1978, 102998665.000000
1979, 106478348.000000
1980, 75634919.000000
1981, 93753217.000000
1982, 97042750.000000
1983, 87940197.000000
1984, 97408419.000000
1985, 98944752.000000
1986, 69841534.000000
1987, 89998201.000000
1988, 87371795.000000
1989, 88789814.000000
1990, 85277737.000000
1991, 94471546.000000
1992, 90102103.000000
1993, 86890659.000000
1994, 100589168.000000
1995, 101786164.000000
1996, 99985696.000000
1997, 87280762.000000
1998, 99113284.000000
1999, 90834299.000000
2000, 90255394.000000
2001, 84761654.000000
2002, 96752655.000000
2003, 95542611.000000
2004, 102322827.000000
2005, 99351461.000000
2006, 95096152.000000
2007, 98207110.000000
2008, 96281156.000000
2009, 78879111.000000
2010, 80571588.000000
2011, 84624505.000000
2012, 73095555.000000
2013, 86323364.000000
2014, 83547322.000000
2015, 97442401.000000
2016, 88786524.000000
2017, 78892360.000000
2018, 97983939.000000
2019, 103536370.000000
2020, 73559092.000000
2021, 76974539.000000
2022, 93334881.000000
2023, 93436020.000000
2024, 107060761.000000
2025, 91121676.000000
2026, 98510533.000000
2027, 73473521.000000
2028, 92079662.000000
2029, 75943781.000000
2030, 76493341.000000
2031, 98625417.000000
2032, 97517668.000000
2033, 102733531.000000
2034, 86433034.000000
2035, 90692647.000000
2036, 97184427.000000
2037, 88461713.000000
2038, 94682131.000000
2039, 91348085.000000
2040, 98143871.000000
2041, 93528441.000000
2042, 73848477.000000
2043, 95947026.000000
2044, 93890831.000000
2045, 83800383.000000
2046, 85562238.000000
2047, 93035591.000000
2048, 105553798.000000
2049, 89404018.000000
2050, 99585384.000000
2051, 87762206.000000
2052, 90797699.000000
2053, 80915221.000000
2054, 86073190.000000
2055, 87658217.000000
2056, 73790285.000000
2057, 102407288.000000
2058, 100342428.000000
2059, 91539009.000000
2060, 78344169.000000
2061, 93646465.000000
2062, 101732597.000000
2063, 104420158.000000
2064, 103196592.000000
2065, 98573159.000000
2066, 99004622.000000
2067, 83626288.000000
2068, 83006959.000000
2069, 95035641.000000
2070, 88353341.000000
2071, 85368965.000000
2072, 82776722.000000
2073, 106987353.000000
2074, 103698772.000000
2075, 97942551.000000
2076, 105449784.000000
2077, 95547818.000000
2078, 88244947.000000
2079, 96331950.000000
2080, 106530362.000000
2081, 88632384.000000
2082, 97564263.000000
2083, 80856381.000000
2084, 98448309.000000
2085, 115388230.000000
2086, 97963225.000000
2087, 98265827.000000
2088, 101816771.000000
2089, 104098623.000000
2090, 103519325.000000
2091, 104468500.000000
2092, 102164697.000000
2093, 101892163.000000
2094, 94229861.000000
2095, 97075292.000000
2096, 103637351.000000
2097, 87145504.000000
2098, 84496225.000000
2099, 97298906.000000
2100, 78230768.000000
2101, 85400574.000000
2102, 86365803.000000
2103, 102097056.000000
2104, 93078703.000000
2105, 93210347.000000
2106, 94721981.000000
2107, 85552320.000000
2108, 105792739.000000
2109, 86494841.000000
2110, 104611309.000000
2111, 103255008.000000
2112, 91669885.000000
2113, 101149360.000000
2114, 110178527.000000
2115, 99232863.000000
2116, 94815527.000000
2117, 97229104.000000
2118, 84703688.000000
2119, 83240934.000000
2120, 97174909.000000
2121, 93837953.000000
2122, 89852497.000000
2123, 91674579.000000
2124, 92450570.000000
2125, 81153554.000000
2126, 102218185.000000
2127, 96736715.000000
2128, 100922860.000000
2129, 80496915.000000
2130, 75325401.000000
2131, 102546482.000000
2132, 111781875.000000
2133, 117809452.000000
2134, 99429004.000000
2135, 88412749.000000
2136, 86670458.000000
2137, 81015693.000000
2138, 105473576.000000
2139, 94862242.000000
2140, 96696472.000000
2141, 105158309.000000
2142, 112579491.000000
2143, 110005505.000000
2144, 112185399.000000
2145, 90155643.000000
2146, 94263612.000000
2147, 94466351.000000
2148, 102826544.000000
2149, 91700837.000000
2150, 88742204.000000
2151, 92892942.000000
2152, 72541678.000000
2153, 96720900.000000
2154, 98049860.000000
2155, 88812007.000000
2156, 86171031.000000
2157, 86879063.000000
2158, 92204126.000000
2159, 103789668.000000
2160, 84165981.000000
2161, 97194920.000000
2162, 88892912.000000
2163, 89264891.000000
2164, 103367533.000000
2165, 95457894.000000
2166, 100658802.000000
2167, 96323032.000000
2168, 103398849.000000
2169, 87838008.000000
2170, 90764268.000000
2171, 101879805.000000
2172, 98598954.000000
2173, 82788203.000000
2174, 92463551.000000
2175, 85461787.000000
2176, 84311403.000000
2177, 83865403.000000
2178, 94216215.000000
2179, 79314818.000000
2180, 74731405.000000
2181, 87118475.000000
2182, 101435988.000000
2183, 105527690.000000
2184, 99728066.000000
2185, 88951132.000000
2186, 93721516.000000
2187, 79536127.000000
2188, 98642910.000000
2189, 78718106.000000
2190, 79488480.000000
2191, 105538411.000000
2192, 90741714.000000
2193, 92832496.000000
2194, 91740042.000000
2195, 89233846.000000
2196, 84560162.000000
2197, 89008931.000000
2198, 103295856.000000
2199, 87541346.000000
2200, 87442526.000000
2201, 101355907.000000
2202, 106624109.000000
2203, 106571462.000000
2204, 87410503.000000
2205, 104480370.000000
2206, 94183935.000000
2207, 88282663.000000
2208, 84507837.000000
2209, 93475769.000000
2210, 87484727.000000
2211, 91878168.000000
2212, 104383455.000000
2213, 97002474.000000
2214, 101296979.000000
2215, 88153735.000000
2216, 106675762.000000
2217, 110851605.000000
2218, 86800724.000000
2219, 92385767.000000
2220, 95430665.000000
2221, 103528481.000000
2222, 101616087.000000
2223, 95594751.000000
2224, 75343979.000000
2225, 88031616.000000
2226, 87868561.000000
2227, 96688838.000000
2228, 99958202.000000
2229, 96626241.000000
2230, 83735397.000000
2231, 95543982.000000
2232, 88979521.000000
2233, 85260392.000000
2234, 95809074.000000
2235, 86414190.000000
2236, 91753511.000000
2237, 90003544.000000
2238, 76276879.000000
2239, 96654771.000000
2240, 104678012.000000
2241, 88598818.000000
2242, 85448836.000000
2243, 102757837.000000
2244, 85845525.000000
2245, 96329239.000000
2246, 83437012.000000
2247, 78221466.000000
2248, 76201535.000000
2249, 84533451.000000
2250, 92487029.000000
2251, 104914008.000000
2252, 80069000.000000
2253, 91065618.000000
2254, 90564683.000000
2255, 99167323.000000
2256, 100240487.000000
2257, 106430475.000000
2258, 109793883.000000
2259, 90214388.000000
2260, 90851521.000000
2261, 84951836.000000
2262, 83424193.000000
2263, 75885143.000000
2264, 97219265.000000
2265, 86089288.000000
2266, 91219515.000000
2267, 102698833.000000
2268, 100125566.000000
2269, 103173428.000000
2270, 112146108.000000
2271, 101625986.000000
2272, 92482847.000000
2273, 93656638.000000
2274, 91357182.000000
2275, 98840701.000000
2276, 95498624.000000
2277, 88715345.000000
2278, 98500028.000000
2279, 100873918.000000
2280, 97071428.000000
2281, 100995662.000000
2282, 90247226.000000
2283, 76328471.000000
2284, 99068626.000000
2285, 80509481.000000
2286, 88108233.000000
2287, 98683077.000000
2288, 110278502.000000
2289, 91099300.000000
2290, 86513190.000000
2291, 76023824.000000
2292, 97699200.000000
2293, 79547004.000000
2294, 107459058.000000
2295, 107417801.000000
2296, 104858946.000000
2297, 99613986.000000
2298, 90765684.000000
2299, 83179780.000000
2300, 106531078.000000
2301, 107531781.000000
2302, 89490853.000000
2303, 101040830.000000
2304, 97975508.000000
2305, 87647532.000000
2306, 91341567.000000
2307, 87621388.000000
2308, 91616759.000000
2309, 100634948.000000
2310, 95108326.000000
2311, 98214801.000000
2312, 83525162.000000
2313, 75087984.000000
2314, 87339673.000000
2315, 88825575.000000
2316, 96576284.000000
2317, 89515394.000000
2318, 102438812.000000
2319, 101427444.000000
2320, 81253340.000000
2321, 81787816.000000
2322, 91994478.000000
2323, 99626438.000000
2324, 108461903.000000
2325, 101513447.000000
2326, 78734545.000000
2327, 92923709.000000
2328, 76278510.000000
2329, 107335474.000000
2330, 111180098.000000
2331, 108587095.000000
2332, 108593666.000000
2333, 94759942.000000
2334, 90223613.000000
2335, 78241303.000000
2336, 91574544.000000
2337, 88662208.000000
2338, 98492836.000000
2339, 107224456.000000
2340, 101707272.000000
2341, 91634617.000000
2342, 109905113.000000
2343, 107409669.000000
2344, 109745032.000000
2345, 102383213.000000
2346, 89570710.000000
2347, 103034087.000000
2348, 118941989.000000
2349, 111040163.000000
2350, 103625702.000000
2351, 99918608.000000
2352, 106412810.000000
2353, 105253127.000000
2354, 108948688.000000
2355, 87608316.000000
2356, 110781498.000000
2357, 97764138.000000
2358, 98669751.000000
2359, 98513850.000000
2360, 107681289.000000
2361, 113412036.000000
2362, 129029321.000000
2363, 99849469.000000
2364, 113429153.000000
2365, 113806492.000000
2366, 102567051.000000
2367, 114084162.000000
2368, 101965380.000000
2369, 97579024.000000
2370, 97671251.000000
2371, 91773184.000000
2372, 91738967.000000
2373, 105070018.000000
2374, 96466867.000000
2375, 117462461.000000
2376, 140678495.000000
2377, 184199827.000000
2378, 124404050.000000
2379, 106717132.000000
2380, 125862967.000000
2381, 101078489.000000
2382, 86522719.000000
2383, 88420530.000000
2384, 110180805.000000
2385, 107132017.000000
2386, 123931131.000000
2387, 106436655.000000
2388, 83730893.000000
2389, 81667385.000000
2390, 109312425.000000
2391, 95213260.000000
2392, 83867448.000000
2393, 100704814.000000
2394, 83899244.000000
2395, 104334565.000000
2396, 127084799.000000
2397, 126529926.000000
2398, 130348082.000000
2399, 124658284.000000
2400, 121430154.000000
2401, 119694128.000000
2402, 95823259.000000
2403, 94694805.000000
2404, 106450060.000000
2405, 109121485.000000
2406, 106954701.000000
2407, 105934254.000000
2408, 96974588.000000
2409, 95128904.000000
2410, 104782084.000000
2411, 109198905.000000
2412, 95502567.000000
2413, 76114619.000000
2414, 89099392.000000
2415, 100890344.000000
2416, 105249209.000000
2417, 82926079.000000
2418, 94273989.000000
2419, 77664767.000000
2420, 101914365.000000
2421, 98111823.000000
2422, 103772309.000000
2423, 97210055.000000
2424, 79553982.000000
2425, 99907412.000000
2426, 99053369.000000
2427, 88080186.000000
2428, 93773744.000000
2429, 79925018.000000
2430, 83477125.000000
2431, 104731220.000000
2432, 97691234.000000
2433, 101686339.000000
2434, 89511726.000000
2435, 100881072.000000
2436, 97024879.000000
2437, 102670879.000000
2438, 96635584.000000
2439, 97389002.000000
2440, 92827294.000000
2441, 75095248.000000
2442, 90818985.000000
2443, 83576830.000000
2444, 90204313.000000
2445, 89483756.000000
2446, 96107900.000000
2447, 102620652.000000
2448, 84979533.000000
2449, 88743590.000000
2450, 98231972.000000
2451, 88615458.000000
2452, 85252530.000000
2453, 96496036.000000
2454, 101025953.000000
2455, 88213939.000000
2456, 103486054.000000
2457, 85691474.000000
2458, 93334090.000000
2459, 99833077.000000
2460, 94341143.000000
2461, 79484184.000000
2462, 85441917.000000
2463, 94476929.000000
2464, 81364685.000000
2465, 104079774.000000
2466, 93297931.000000
2467, 86269654.000000
2468, 93429409.000000
2469, 89085569.000000
2470, 106240868.000000
2471, 113402297.000000
2472, 109240262.000000
2473, 99898086.000000
2474, 99118328.000000
2475, 98858077.000000
2476, 90182778.000000
2477, 90417612.000000
2478, 100816542.000000
2479, 102975431.000000
2480, 90150647.000000
2481, 99442130.000000
2482, 93742234.000000
2483, 87245871.000000
2484, 99649801.000000
2485, 86893867.000000
2486, 108493220.000000
2487, 95178030.000000
2488, 90404896.000000
2489, 107460787.000000
2490, 92458849.000000
2491, 97695400.000000
2492, 96211097.000000
2493, 104658423.000000
2494, 100905002.000000
2495, 91466003.000000
2496, 87546820.000000
2497, 100405132.000000
2498, 95567127.000000
2499, 85954348.000000
2500, 89542988.000000
2501, 103338657.000000
2502, 102928342.000000
2503, 99865820.000000
2504, 88418209.000000
2505, 88846293.000000
2506, 85330936.000000
2507, 81640333.000000
2508, 103174338.000000
2509, 88264110.000000
2510, 85463301.000000
2511, 89458193.000000
2512, 99380503.000000
2513, 96434631.000000
2514, 90307183.000000
2515, 101063659.000000
2516, 92241244.000000
2517, 102818937.000000
2518, 108452521.000000
2519, 79970766.000000
2520, 84966728.000000
2521, 91792123.000000
2522, 97342194.000000
2523, 88986368.000000
2524, 101275646.000000
2525, 92116337.000000
2526, 106228924.000000
2527, 106251488.000000
2528, 94518856.000000
2529, 89167382.000000
2530, 107626319.000000
2531, 92295060.000000
2532, 97445838.000000
2533, 86188975.000000
2534, 91442936.000000
2535, 103157831.000000
2536, 91840545.000000
2537, 99488185.000000
2538, 100784340.000000
2539, 80043937.000000
2540, 86484391.000000
2541, 98448066.000000
2542, 98632805.000000
2543, 89719284.000000
2544, 98072192.000000
2545, 91180963.000000
2546, 80882156.000000
2547, 84488520.000000
2548, 86058766.000000
2549, 92597445.000000
2550, 95460025.000000
2551, 81887619.000000
2552, 105759337.000000
2553, 80042332.000000
2554, 86790755.000000
2555, 88399424.000000
2556, 95437666.000000
2557, 89651295.000000
2558, 98403026.000000
2559, 102838282.000000
2560, 91008497.000000
2561, 81110778.000000
2562, 82083605.000000
2563, 90671132.000000
2564, 93608930.000000
2565, 93905658.000000
2566, 101993113.000000
2567, 115916032.000000
2568, 112276066.000000
2569, 105860339.000000
2570, 94292877.000000
2571, 98359772.000000
2572, 94314556.000000
2573, 98978673.000000
2574, 101145147.000000
2575, 90469561.000000
2576, 95336266.000000
2577, 95378609.000000
2578, 79065447.000000
2579, 95702316.000000
2580, 101542321.000000
2581, 104057023.000000
2582, 90613551.000000
2583, 100548873.000000
2584, 85415482.000000
2585, 94794456.000000
2586, 99945096.000000
2587, 88414994.000000
2588, 84783921.000000
2589, 82314983.000000
2590, 88211798.000000
2591, 87356551.000000
2592, 81516224.000000
2593, 101056855.000000
2594, 102781757.000000
2595, 94405677.000000
2596, 92413122.000000
2597, 85022289.000000
2598, 88934579.000000
2599, 91133815.000000
2600, 107131528.000000
2601, 100299002.000000
2602, 84265922.000000
2603, 85203552.000000
2604, 98665779.000000
2605, 91994204.000000
2606, 78807447.000000
2607, 89537396.000000
2608, 91347720.000000
2609, 88120872.000000
2610, 108718913.000000
2611, 108804495.000000
2612, 84292145.000000
2613, 86441644.000000
2614, 83363478.000000
2615, 106969771.000000
2616, 97969127.000000
2617, 79012205.000000
2618, 99962318.000000
2619, 93661343.000000
2620, 103364463.000000
2621, 111398164.000000
2622, 96629156.000000
2623, 85971800.000000
2624, 89304642.000000
2625, 102771687.000000
2626, 81482833.000000
2627, 90740165.000000
2628, 93621099.000000
2629, 103933176.000000
2630, 87849628.000000
2631, 83194140.000000
2632, 89450136.000000
